42908	Swiping Up
61226	Swiping Right
19122	Thumb Up
83196	No gesture
104487	Swiping Up
11954	Swiping Up
57921	Thumb Up
66184	Swiping Down
69523	Thumb Up
13878	Swiping Left
44690	Thumb Up
42481	Stop Sign
45674	Thumb Up
28460	Swiping Left
126214	No gesture
125084	Swiping Up
13890	Swiping Right
47375	Swiping Left
43272	Swiping Up
95607	Swiping Left
128899	Swiping Right
130984	No gesture
25739	No gesture
148015	Thumb Up
16605	Stop Sign
97652	Stop Sign
142147	No gesture
110405	Swiping Up
64219	Stop Sign
26410	Swiping Down
116169	Swiping Right
61812	Swiping Left
116663	No gesture
45405	Thumb Up
123747	Swiping Down
64335	Swiping Right
89353	Swiping Right
79290	No gesture
59424	No gesture
95707	Stop Sign
66185	Thumb Up
78690	Swiping Up
142238	Swiping Right
61759	Thumb Up
53592	Thumb Up
39327	Swiping Up
141930	Swiping Left
91494	No gesture
73342	Swiping Left
29483	Swiping Up
105449	Swiping Down
39410	No gesture
108219	Stop Sign
44361	Swiping Up
44084	Swiping Left
119525	Thumb Up
41981	Swiping Down
93234	Swiping Left
20675	Swiping Down
33989	Swiping Left
74896	Swiping Right
22115	No gesture
57901	Swiping Up
141066	Swiping Up
53490	Swiping Right
105253	Swiping Left
25223	Swiping Left
7381	Swiping Down
78486	No gesture
131340	Stop Sign
145326	Swiping Right
106490	Thumb Up
136822	Swiping Down
131406	Swiping Left
34000	Swiping Left
49513	Swiping Right
42610	Swiping Down
12058	Swiping Left
110948	Stop Sign
8988	Swiping Up
65411	Swiping Right
31071	No gesture
37305	Swiping Down
140010	Thumb Up
110775	No gesture
6596	Stop Sign
130131	Swiping Right
69809	No gesture
139074	Swiping Down
120913	Swiping Right
100720	No gesture
16252	Thumb Up
21698	Swiping Left
110866	Swiping Left
5694	No gesture
84535	Stop Sign
73926	Swiping Right
121585	Swiping Right
97831	Swiping Left
34208	Swiping Left
99784	Thumb Up
17953	Swiping Right
10190	Swiping Up
109861	Swiping Down
47632	No gesture
25990	Stop Sign
31533	Thumb Up
64350	Swiping Down
99322	Swiping Right
87511	Swiping Up
2183	Swiping Left
101896	Swiping Up
84259	Swiping Left
96783	No gesture
48674	Thumb Up
123986	Thumb Up
43162	Swiping Left
126311	Swiping Up
120211	Swiping Right
65068	No gesture
13278	Swiping Down
116707	Swiping Left
22927	Swiping Right
85786	Swiping Up
59388	Swiping Down
8818	Swiping Left
42323	Stop Sign
89926	No gesture
64997	Stop Sign
50607	No gesture
2068	No gesture
141370	Swiping Down
29690	Swiping Left
119914	Swiping Down
2640	Swiping Left
70911	Stop Sign
18793	Swiping Left
2066	No gesture
136598	Thumb Up
39505	Thumb Up
2964	Swiping Left
17896	Thumb Up
39840	Swiping Left
33494	Stop Sign
120999	Swiping Down
38466	Swiping Up
132582	Swiping Left
95310	Thumb Up
68107	No gesture
106580	No gesture
126591	Swiping Down
53573	Thumb Up
28475	Swiping Right
68201	Swiping Left
116368	Swiping Right
55259	Swiping Up
118796	Swiping Down
7526	Stop Sign
142499	Swiping Up
22097	Thumb Up
72069	Swiping Down
136880	Swiping Down
122807	Swiping Right
34621	Swiping Up
82835	Swiping Down
143522	No gesture
24594	Stop Sign
62138	Swiping Left
92472	Swiping Right
97353	Swiping Up
113680	Stop Sign
132656	Swiping Left
144459	Swiping Down
35023	Thumb Up
7962	Swiping Up
104621	Thumb Up
51266	Stop Sign
101772	Stop Sign
12623	Swiping Up
65047	Swiping Right
53635	Stop Sign
133794	Swiping Left
60426	Swiping Right
60062	No gesture
101314	Swiping Up
60883	Thumb Up
59780	No gesture
66743	Swiping Up
14303	Swiping Down
284	Swiping Up
130277	Swiping Up
80279	Thumb Up
64112	Swiping Right
35886	Swiping Right
68926	Swiping Left
21106	Swiping Right
49683	Swiping Up
5534	Swiping Right
121374	Stop Sign
49773	Swiping Up
126205	Swiping Up
67506	Thumb Up
42689	Thumb Up
107231	Thumb Up
7721	Swiping Left
100075	Swiping Right
133666	Stop Sign
66388	No gesture
49425	Swiping Right
16393	Swiping Left
31210	Swiping Up
116376	Thumb Up
112699	Swiping Up
3120	No gesture
88776	Swiping Down
109067	Swiping Down
136448	Swiping Right
99687	Thumb Up
91086	Swiping Left
19632	Swiping Left
78361	Swiping Up
68547	Swiping Left
146929	Thumb Up
43281	Swiping Left
41087	Swiping Right
85544	Swiping Up
125292	Swiping Up
63716	Stop Sign
37740	Swiping Left
29756	No gesture
104834	Swiping Left
118820	Stop Sign
91797	No gesture
120419	Stop Sign
34395	Swiping Right
132167	Stop Sign
143555	Swiping Left
90339	Swiping Left
75827	Stop Sign
125771	Swiping Down
98048	Swiping Up
42388	No gesture
99228	Swiping Left
11364	Swiping Left
146851	Swiping Up
37739	Swiping Right
133407	Stop Sign
26082	Swiping Down
133896	Swiping Up
129340	Swiping Right
78683	No gesture
112830	Swiping Down
111569	Thumb Up
122438	Swiping Left
1087	Swiping Right
21826	Stop Sign
79897	Stop Sign
99169	Thumb Up
63224	No gesture
42030	Swiping Right
86516	Swiping Up
75138	Swiping Right
57835	No gesture
62104	No gesture
59637	Stop Sign
47344	Thumb Up
118546	Swiping Up
144969	Thumb Up
52259	No gesture
59283	Stop Sign
51785	Swiping Up
30816	Swiping Right
62378	Swiping Up
86048	Stop Sign
125355	Swiping Up
25117	Swiping Right
21015	No gesture
18579	Stop Sign
46978	Swiping Right
4901	Stop Sign
130811	Swiping Left
7046	Swiping Right
85207	Swiping Right
134105	No gesture
66496	Thumb Up
48863	Swiping Down
94414	Swiping Left
85967	Swiping Right
93916	Stop Sign
17843	Thumb Up
4751	Swiping Up
26873	Swiping Left
48924	Stop Sign
4353	Thumb Up
83882	Swiping Down
28613	Stop Sign
15303	Swiping Right
61891	Swiping Left
122683	Thumb Up
13399	Swiping Left
38127	Swiping Right
67609	Stop Sign
50386	Swiping Up
57859	Stop Sign
115026	Stop Sign
108330	Swiping Right
17970	Swiping Right
83033	Swiping Down
70285	Stop Sign
14450	Swiping Left
109161	Swiping Right
21054	No gesture
52386	Swiping Down
22291	Thumb Up
114767	Swiping Up
115791	Swiping Up
50612	Stop Sign
62200	Thumb Up
92493	Swiping Up
89773	Swiping Left
130998	Swiping Right
64842	Swiping Down
108445	Swiping Right
91431	Swiping Down
98782	Stop Sign
123836	No gesture
27250	Swiping Up
66624	Swiping Right
138791	Swiping Down
5884	Thumb Up
17881	Swiping Down
66554	Swiping Right
108210	Swiping Left
93870	Swiping Right
41323	No gesture
109819	Swiping Right
45795	Swiping Left
123334	Thumb Up
135088	No gesture
100918	Swiping Down
128467	Swiping Up
48785	Thumb Up
95083	Swiping Up
145062	Stop Sign
140500	Swiping Right
132654	No gesture
101240	Stop Sign
15386	Thumb Up
22471	No gesture
113661	Swiping Right
146219	Swiping Left
33659	No gesture
22717	Swiping Left
37774	Swiping Up
48201	Swiping Left
137097	No gesture
1727	No gesture
6332	Swiping Left
100895	No gesture
85347	Swiping Down
13470	Swiping Up
69683	Stop Sign
72384	Swiping Left
1361	Thumb Up
97725	No gesture
83036	Swiping Up
107299	No gesture
89121	Swiping Up
50664	Swiping Right
53872	Thumb Up
98830	Swiping Up
61972	Swiping Up
86616	Swiping Right
137056	Swiping Down
16771	Swiping Down
25076	Swiping Right
34415	Stop Sign
43398	No gesture
145475	Swiping Down
23267	Stop Sign
109720	Stop Sign
80911	No gesture
83964	Swiping Left
73498	Thumb Up
27559	Swiping Left
59598	Stop Sign
85244	Swiping Left
64604	Thumb Up
14296	Swiping Up
76821	Swiping Up
107028	Swiping Down
46354	Swiping Left
128227	Thumb Up
71905	Swiping Right
141567	Swiping Left
143572	Swiping Down
58944	No gesture
89076	Swiping Left
17190	Swiping Up
71727	No gesture
26376	Swiping Down
50568	Swiping Down
8587	Swiping Up
129167	Swiping Left
81852	Swiping Left
134328	Swiping Up
138039	Swiping Up
81170	Swiping Up
132028	Stop Sign
94124	Thumb Up
83384	Swiping Left
82056	Stop Sign
40842	No gesture
103480	Swiping Up
64489	Swiping Left
72604	Thumb Up
48636	Swiping Left
144779	Swiping Left
53489	Swiping Up
12108	Stop Sign
44788	Stop Sign
8321	Swiping Right
122767	Stop Sign
28073	Thumb Up
46909	Swiping Up
45971	Thumb Up
110318	Thumb Up
111551	Thumb Up
49237	Swiping Up
22308	Thumb Up
43390	Stop Sign
40298	No gesture
67564	Swiping Left
21310	Swiping Left
13655	Swiping Left
65726	Stop Sign
16792	Thumb Up
34451	Swiping Right
37192	Swiping Down
41708	No gesture
18207	Thumb Up
83993	Swiping Up
142286	Swiping Left
111436	Swiping Down
104770	No gesture
130463	No gesture
35588	Swiping Left
80652	Swiping Down
13642	No gesture
110604	Thumb Up
1357	Thumb Up
100281	Swiping Down
96805	Swiping Down
74465	No gesture
110174	Swiping Left
82861	Swiping Down
140878	Thumb Up
31882	Swiping Right
142857	Swiping Right
83973	No gesture
42871	Stop Sign
83599	Swiping Left
72615	No gesture
104736	Thumb Up
97995	No gesture
94327	Swiping Up
118810	Swiping Right
10499	Swiping Up
59262	Stop Sign
28094	No gesture
59390	Swiping Left
26129	Stop Sign
23514	No gesture
23600	Swiping Right
63541	Stop Sign
742	Swiping Right
64768	Stop Sign
124960	Swiping Right
87831	Swiping Down
24842	No gesture
10511	Swiping Up
31304	Swiping Up
86561	Swiping Left
55917	Swiping Left
125086	Swiping Left
121925	Thumb Up
58476	Thumb Up
103452	Swiping Up
116589	Swiping Up
113036	Swiping Up
42939	Thumb Up
13608	No gesture
11605	Swiping Left
68833	Thumb Up
103196	Stop Sign
73349	Swiping Right
133219	No gesture
21429	Thumb Up
111427	Swiping Right
85118	Swiping Right
20082	Swiping Right
22578	Thumb Up
76827	Swiping Down
142886	Swiping Left
117014	Thumb Up
161	No gesture
53841	Stop Sign
59652	Thumb Up
4350	Thumb Up
117035	Swiping Left
41093	Swiping Left
103130	Thumb Up
33559	Swiping Up
71569	Swiping Left
93741	No gesture
99680	No gesture
110882	Stop Sign
132850	Swiping Right
9594	Stop Sign
22319	Swiping Left
144023	Swiping Up
85430	Swiping Left
118823	Thumb Up
8826	Stop Sign
15158	Swiping Down
103504	Swiping Left
61017	No gesture
107664	Swiping Up
17853	Swiping Up
118236	Swiping Right
62376	Swiping Down
23579	Stop Sign
14332	Swiping Down
4452	Swiping Left
110884	Stop Sign
39117	Stop Sign
46127	Swiping Up
142687	Stop Sign
136651	Stop Sign
65033	Thumb Up
110757	Stop Sign
147928	Stop Sign
29557	Swiping Up
127037	Swiping Down
97363	Swiping Down
42787	Thumb Up
123071	Stop Sign
81067	Swiping Right
3343	Swiping Right
123104	Swiping Up
142598	Swiping Left
57763	Stop Sign
109721	Thumb Up
42029	Swiping Left
47269	Swiping Left
85359	Swiping Up
73420	Swiping Down
126262	No gesture
14565	Thumb Up
32473	Stop Sign
136771	Thumb Up
7886	Thumb Up
12528	Swiping Right
107445	Swiping Up
18764	Swiping Down
63408	No gesture
112907	Swiping Right
55775	Swiping Down
93715	No gesture
20135	Swiping Up
53949	Thumb Up
88958	No gesture
83263	Swiping Left
27921	Swiping Up
49492	Thumb Up
105777	Swiping Up
39773	Stop Sign
26603	Swiping Up
140495	Swiping Right
127886	Swiping Left
103582	Swiping Down
21033	Swiping Up
4795	Swiping Up
76541	Stop Sign
54118	Stop Sign
131495	Swiping Right
28942	Swiping Down
41182	Swiping Down
130612	Swiping Down
54863	Stop Sign
8132	No gesture
143605	Swiping Up
102939	Stop Sign
71407	Thumb Up
117498	Swiping Left
115956	Thumb Up
127648	Swiping Up
136505	Stop Sign
38330	Swiping Up
14663	Thumb Up
95358	Swiping Right
20711	Stop Sign
46509	Swiping Right
127598	Swiping Up
35749	Thumb Up
24715	Swiping Down
137103	Thumb Up
75612	Swiping Up
37118	Swiping Left
12365	Swiping Up
119044	Swiping Down
62861	Thumb Up
85973	Swiping Right
2657	Swiping Down
50315	Stop Sign
82414	Swiping Left
48156	Thumb Up
11254	Stop Sign
16904	Swiping Left
81325	Swiping Left
63568	Swiping Left
55762	No gesture
82213	Swiping Up
122755	Thumb Up
49771	Swiping Down
70159	Thumb Up
43734	Swiping Up
137961	Stop Sign
37652	Thumb Up
48406	Swiping Right
39686	Swiping Up
10015	Swiping Right
5836	No gesture
82172	Swiping Up
135277	Thumb Up
101649	Stop Sign
97845	Swiping Right
138390	Swiping Down
92696	Thumb Up
58923	No gesture
9303	Swiping Up
80073	Stop Sign
85907	Swiping Up
96180	Stop Sign
14358	Stop Sign
67081	Thumb Up
145672	Swiping Left
48804	Swiping Left
130316	Swiping Right
48257	Swiping Left
53006	Thumb Up
39435	Swiping Left
15423	Stop Sign
22687	No gesture
46152	Stop Sign
58004	No gesture
135050	No gesture
98887	Thumb Up
40771	Swiping Down
24219	Swiping Down
126602	Swiping Left
93882	Swiping Right
54944	Swiping Right
88531	Thumb Up
10080	Thumb Up
97428	Swiping Left
41690	Swiping Left
52142	Stop Sign
98484	Swiping Up
114357	Swiping Right
87136	Swiping Up
22937	Swiping Right
29300	Thumb Up
15728	Swiping Up
142248	Stop Sign
128104	Swiping Down
84642	Swiping Up
64592	Swiping Right
72312	Swiping Down
47712	Swiping Right
126271	Swiping Left
2670	Swiping Down
41622	Stop Sign
7770	Swiping Right
13703	Stop Sign
53247	Stop Sign
13153	Swiping Down
48659	No gesture
4548	Swiping Right
80992	Swiping Down
31034	Swiping Up
96800	Swiping Left
38749	Stop Sign
99231	Thumb Up
33529	Thumb Up
131575	Stop Sign
38038	No gesture
31040	Swiping Right
113778	Swiping Up
67415	No gesture
53158	Stop Sign
98050	Swiping Right
146693	Swiping Up
73871	Thumb Up
30760	Stop Sign
106442	Stop Sign
67813	Thumb Up
11874	No gesture
5642	No gesture
14749	Swiping Left
147058	Swiping Right
10941	Swiping Left
47304	Swiping Up
119860	Swiping Up
85128	Thumb Up
146921	Thumb Up
75833	Swiping Left
6729	Swiping Right
1801	Swiping Down
37015	Thumb Up
111019	Swiping Up
68024	Swiping Right
102047	Swiping Down
14015	Thumb Up
47850	Swiping Down
119166	Stop Sign
25956	Stop Sign
100294	No gesture
67948	Swiping Up
20947	Swiping Down
82500	No gesture
96539	Swiping Left
27453	Thumb Up
138027	Swiping Right
6462	Stop Sign
60396	Stop Sign
51621	Thumb Up
132789	Stop Sign
45305	Swiping Left
124494	Swiping Down
73686	Swiping Down
19527	Swiping Down
96247	Swiping Right
61639	No gesture
132034	Stop Sign
131895	Swiping Right
144949	Stop Sign
40936	Swiping Left
35577	No gesture
66309	Swiping Left
94807	No gesture
126577	No gesture
12677	Swiping Left
90607	Swiping Down
113043	No gesture
87538	Swiping Down
101625	Swiping Right
83378	Swiping Right
5589	Swiping Left
136538	No gesture
142346	Swiping Right
29162	Swiping Left
77880	No gesture
21378	Swiping Right
77225	Swiping Down
3308	Stop Sign
107223	Stop Sign
34085	Swiping Left
90272	Thumb Up
3820	Stop Sign
75494	Thumb Up
6495	Swiping Up
53518	Swiping Down
114438	No gesture
45797	No gesture
48739	Swiping Left
104971	Swiping Left
94292	Swiping Right
25980	Stop Sign
16116	Swiping Right
93275	Swiping Left
73519	Swiping Down
120703	Swiping Right
37428	Swiping Right
80709	Swiping Down
134437	Swiping Right
129335	Swiping Left
11080	Thumb Up
41518	Swiping Down
34690	Swiping Right
59245	Swiping Right
1018	Swiping Up
136040	No gesture
35407	Swiping Down
13158	Swiping Down
12490	Swiping Up
73467	Swiping Down
138674	Swiping Up
72406	Swiping Left
142947	Swiping Left
117348	Stop Sign
55536	Swiping Up
127489	Swiping Down
136308	No gesture
77569	Swiping Left
57264	Stop Sign
136749	Swiping Left
73008	Thumb Up
69858	Stop Sign
104250	Thumb Up
73694	No gesture
31102	Thumb Up
3822	No gesture
126169	Swiping Left
78365	Swiping Right
65263	Swiping Left
74522	Thumb Up
68902	Swiping Right
4490	No gesture
72398	Swiping Up
94178	Swiping Left
84938	Swiping Up
104954	Swiping Right
68023	Thumb Up
45179	Swiping Left
35620	Thumb Up
64022	Swiping Left
88588	No gesture
54487	Swiping Down
116854	Thumb Up
77834	Swiping Left
102830	Swiping Left
143661	Swiping Right
79974	Thumb Up
102062	Swiping Left
145312	Stop Sign
66609	Thumb Up
118930	Swiping Up
81046	No gesture
89118	No gesture
106136	Stop Sign
81677	Swiping Left
136983	No gesture
22795	Swiping Left
125707	Thumb Up
95591	Swiping Left
69621	Thumb Up
113035	Swiping Up
52345	Thumb Up
97794	Swiping Up
131595	Thumb Up
104681	Swiping Right
9728	Swiping Left
39487	Swiping Left
111869	No gesture
101972	Thumb Up
68594	Swiping Right
118104	Swiping Down
86435	No gesture
113214	No gesture
139607	Swiping Left
137904	Swiping Down
100944	Stop Sign
70022	Swiping Right
72986	Swiping Down
3987	Swiping Right
62218	Swiping Up
4811	Stop Sign
68294	Swiping Up
50364	Thumb Up
109519	Thumb Up
93439	No gesture
80280	No gesture
145058	Swiping Left
85742	Swiping Right
58042	Swiping Up
106470	Swiping Down
101771	Swiping Left
80171	Swiping Right
86585	Swiping Up
101941	Stop Sign
36892	Stop Sign
23742	Swiping Up
43454	Swiping Right
120532	Stop Sign
31197	No gesture
134284	Swiping Left
88708	Swiping Down
91167	Swiping Down
86130	Swiping Left
101867	No gesture
113669	Stop Sign
65027	No gesture
71188	Swiping Up
94869	Swiping Down
62857	Thumb Up
60331	Stop Sign
78961	Swiping Up
96953	No gesture
70226	No gesture
20534	Stop Sign
137582	Swiping Right
82430	Swiping Down
119984	Swiping Left
8829	Swiping Left
91020	Stop Sign
34315	Swiping Down
16584	Stop Sign
92418	Thumb Up
54593	Swiping Up
32903	Swiping Down
49115	Swiping Left
143949	Swiping Up
128356	Swiping Down
119714	Thumb Up
8021	Swiping Up
143944	Swiping Right
105289	Thumb Up
89707	Swiping Left
62613	Swiping Right
35667	Swiping Up
86843	Swiping Down
139187	Swiping Left
104061	Stop Sign
31178	Swiping Down
106268	Swiping Left
571	Swiping Down
91524	Stop Sign
82796	Swiping Right
121812	Thumb Up
39927	Swiping Down
123389	Swiping Left
51098	Stop Sign
58064	Swiping Right
102745	Stop Sign
51416	No gesture
21189	Swiping Up
75697	Swiping Right
73554	Swiping Up
139792	Swiping Up
26508	Swiping Left
35649	Swiping Right
128642	Swiping Up
10867	Swiping Right
73341	No gesture
71101	Swiping Down
108995	Swiping Down
29378	No gesture
109933	Stop Sign
108619	Thumb Up
108417	Swiping Up
86520	Thumb Up
34711	Swiping Up
65911	Thumb Up
14344	Swiping Right
74119	Stop Sign
112583	Swiping Up
137153	No gesture
14840	Swiping Up
62129	Swiping Right
105809	Swiping Down
95676	Swiping Left
85358	Swiping Up
16702	No gesture
110653	Swiping Left
50950	Swiping Down
4483	Swiping Left
141421	No gesture
137045	Stop Sign
3006	Swiping Up
93095	Swiping Down
119163	Swiping Left
130987	No gesture
65347	Stop Sign
50466	Swiping Down
587	Swiping Up
44068	Swiping Left
47871	Swiping Right
49978	Swiping Up
62820	No gesture
130403	Swiping Up
21313	Swiping Left
27620	Swiping Up
146269	Swiping Right
14011	Swiping Up
2133	Swiping Left
109211	No gesture
21791	Swiping Left
82805	Swiping Up
42238	Swiping Up
74736	Swiping Right
4740	No gesture
31557	Swiping Right
94625	Thumb Up
64071	Swiping Left
80713	Stop Sign
72063	Swiping Right
68953	Thumb Up
80095	Swiping Left
58649	Swiping Left
132592	Swiping Down
63441	Swiping Right
142328	Swiping Up
85405	No gesture
98939	Swiping Right
137200	Swiping Right
62650	Thumb Up
1370	Swiping Right
33762	Swiping Left
41030	Swiping Up
77716	Stop Sign
68521	Swiping Left
104763	Swiping Down
8188	Swiping Down
53863	Swiping Down
41610	Swiping Right
128005	No gesture
5672	Swiping Up
80489	Swiping Up
10857	Swiping Left
23740	Swiping Up
65538	Swiping Up
107731	Swiping Left
145681	No gesture
26272	Swiping Right
10534	Thumb Up
33925	Thumb Up
119898	Swiping Up
25428	No gesture
43792	No gesture
73512	Swiping Right
111371	Thumb Up
32151	Thumb Up
86428	Swiping Up
116209	Swiping Left
121904	Swiping Up
47264	Swiping Down
74895	Swiping Up
110831	Swiping Down
92499	Stop Sign
80063	Swiping Up
1763	Stop Sign
4028	No gesture
62140	No gesture
133672	Thumb Up
88858	Stop Sign
11059	No gesture
119095	Swiping Down
72223	Thumb Up
124442	Swiping Right
142764	Swiping Up
64522	Swiping Up
146285	Stop Sign
71220	Swiping Right
6470	Thumb Up
36945	Stop Sign
90910	Swiping Left
95414	Swiping Down
40070	Swiping Down
82446	Swiping Up
21351	No gesture
41762	Stop Sign
135406	Swiping Up
10763	No gesture
60907	Swiping Left
79070	Swiping Up
81082	Swiping Up
84982	Swiping Right
141004	Swiping Down
95871	Stop Sign
19934	Thumb Up
113415	Stop Sign
68714	Thumb Up
42619	No gesture
50330	Swiping Up
129979	Thumb Up
29328	Stop Sign
17971	No gesture
126755	Swiping Right
17267	Swiping Up
12797	Stop Sign
143813	Swiping Right
4237	Swiping Down
47544	Swiping Down
28066	Stop Sign
122765	Swiping Up
66054	Swiping Right
104451	Thumb Up
91522	No gesture
13201	Swiping Left
21406	Thumb Up
131817	Swiping Down
121649	Swiping Left
10193	Stop Sign
15298	Swiping Left
90565	Swiping Up
44573	Swiping Left
63512	Stop Sign
35857	Thumb Up
145355	Thumb Up
139332	Swiping Right
100360	Swiping Right
98295	Thumb Up
99629	Swiping Up
78624	Thumb Up
44720	Thumb Up
114293	Swiping Right
100560	Swiping Left
3660	Swiping Right
24841	Swiping Right
45004	Swiping Up
19430	Swiping Right
92967	Stop Sign
16037	Swiping Right
24678	Swiping Left
93317	No gesture
50199	Swiping Down
77005	Swiping Up
109265	Swiping Up
9152	Thumb Up
12740	No gesture
80799	Swiping Up
86737	Swiping Left
105580	Thumb Up
92455	Swiping Up
127674	Swiping Right
111459	Stop Sign
103472	Thumb Up
130411	Thumb Up
23223	Thumb Up
41488	Swiping Right
37033	Swiping Down
71250	Swiping Right
112733	Swiping Down
147686	Swiping Left
136460	Swiping Down
113823	Stop Sign
141904	Thumb Up
134151	No gesture
75920	No gesture
42796	Thumb Up
140258	Stop Sign
15973	Thumb Up
29931	No gesture
132244	Swiping Down
122556	Stop Sign
68182	Swiping Left
20466	No gesture
7688	Swiping Down
106581	Stop Sign
13803	Swiping Right
141026	No gesture
24176	No gesture
23261	Swiping Up
78406	Swiping Right
144236	Swiping Left
114566	Swiping Left
61569	No gesture
135613	No gesture
68447	Swiping Right
69610	Swiping Right
38806	Thumb Up
144899	Swiping Right
69021	No gesture
78415	Thumb Up
38488	Swiping Up
119172	Swiping Left
96123	Thumb Up
126600	Swiping Left
6789	Thumb Up
146999	No gesture
74658	Swiping Up
26379	Thumb Up
26493	No gesture
105134	Stop Sign
119500	Swiping Right
58393	Swiping Up
95982	Swiping Left
2694	Swiping Up
124911	Swiping Right
33524	Swiping Down
105548	No gesture
21897	Stop Sign
126743	Swiping Up
69274	Thumb Up
92816	Swiping Left
83183	Swiping Left
13405	Swiping Down
31171	Stop Sign
77269	Swiping Up
30989	Thumb Up
93993	Swiping Left
54506	Swiping Left
32373	Swiping Left
84747	Swiping Left
100492	Swiping Left
13079	Swiping Up
77292	Swiping Down
108177	Swiping Up
68988	Swiping Down
73043	Thumb Up
46827	Swiping Left
56829	No gesture
80662	Swiping Up
67684	Stop Sign
117312	Swiping Down
69254	Swiping Down
41657	Swiping Down
96086	Swiping Left
140900	Swiping Up
118932	Swiping Down
99493	Swiping Up
40134	Swiping Right
40667	Stop Sign
19299	Swiping Left
73517	Thumb Up
56273	Swiping Down
129952	Swiping Left
76694	Swiping Down
68022	Stop Sign
75672	Stop Sign
27744	Swiping Left
21114	Swiping Right
32098	Swiping Left
71094	Swiping Down
29648	Thumb Up
10813	Stop Sign
49505	Thumb Up
120987	Swiping Up
18731	No gesture
6382	No gesture
31315	Swiping Down
14003	Swiping Left
5869	No gesture
90008	No gesture
130708	Thumb Up
134839	Thumb Up
80588	Swiping Right
13736	Swiping Left
144889	Swiping Left
87279	Swiping Up
130757	Stop Sign
100512	Swiping Left
123075	Stop Sign
136558	Swiping Down
87005	Swiping Up
5512	Thumb Up
118787	Swiping Up
51328	Stop Sign
109192	Thumb Up
66143	Swiping Down
53344	Swiping Left
51583	Stop Sign
2347	No gesture
139420	Thumb Up
126505	No gesture
73789	Thumb Up
2334	Thumb Up
145714	Swiping Left
55114	Stop Sign
91630	Swiping Down
116801	Thumb Up
147791	Stop Sign
111704	Swiping Right
135039	Thumb Up
4327	No gesture
133227	Swiping Right
56444	Swiping Up
7941	Stop Sign
41270	Swiping Right
8333	Swiping Right
96907	Swiping Up
63147	No gesture
115890	Thumb Up
13585	Stop Sign
43381	Swiping Left
69307	Swiping Left
45523	Stop Sign
6915	Stop Sign
79815	Swiping Up
741	Swiping Up
60895	No gesture
10703	Swiping Right
105119	Swiping Right
93302	No gesture
14060	Swiping Right
38464	Thumb Up
52175	No gesture
63514	Stop Sign
122727	Swiping Down
58312	Swiping Left
13917	Stop Sign
76580	Stop Sign
1024	Swiping Right
8983	Thumb Up
53666	Swiping Up
88284	Thumb Up
123164	Swiping Right
17661	Swiping Right
123219	Swiping Up
125783	Swiping Up
33439	Stop Sign
28765	Stop Sign
139713	Swiping Up
105401	Swiping Up
38349	Swiping Left
102734	Swiping Up
23612	Thumb Up
17900	Thumb Up
40210	Swiping Up
36085	Thumb Up
8891	No gesture
128783	No gesture
35084	Swiping Right
135064	Stop Sign
43114	Swiping Left
89287	No gesture
121002	Stop Sign
117950	No gesture
27113	Swiping Up
130748	No gesture
137618	Stop Sign
118573	No gesture
5752	No gesture
75982	Swiping Up
12655	Stop Sign
142832	No gesture
27567	No gesture
92633	Swiping Right
70086	Swiping Right
110989	Stop Sign
124957	Swiping Up
7855	Swiping Down
30123	Swiping Left
114528	Stop Sign
93121	Swiping Up
115076	Stop Sign
62169	Swiping Right
12333	Swiping Up
46011	No gesture
98041	Swiping Left
84944	Swiping Right
107404	Swiping Up
95295	Swiping Up
87203	Swiping Left
83508	Stop Sign
109241	Swiping Right
94444	No gesture
17484	Swiping Right
105145	Stop Sign
25636	No gesture
137680	Swiping Up
22498	Thumb Up
95509	Stop Sign
129726	No gesture
5546	No gesture
132263	Thumb Up
44894	No gesture
131925	Swiping Up
8595	Swiping Left
137443	Swiping Left
110767	No gesture
30924	No gesture
4634	Stop Sign
126838	No gesture
79199	Swiping Down
99144	Swiping Down
5244	Thumb Up
47454	No gesture
69773	Swiping Up
2832	Swiping Up
2303	No gesture
118297	Swiping Up
48946	Thumb Up
125722	Swiping Right
136722	Swiping Down
135459	Thumb Up
55514	Swiping Left
48032	Swiping Right
131631	Swiping Right
93598	Stop Sign
61159	Thumb Up
124300	Stop Sign
111064	Swiping Up
55804	No gesture
139011	Swiping Right
103230	Thumb Up
12843	Swiping Left
96252	Swiping Up
42574	Swiping Right
139533	Swiping Up
144145	No gesture
56948	Swiping Left
20107	Stop Sign
18051	Swiping Right
1703	Swiping Up
133443	Thumb Up
145766	No gesture
24938	Swiping Up
91387	Swiping Up
29753	Swiping Right
28986	Swiping Down
8394	No gesture
121399	Swiping Up
8429	Thumb Up
11861	Swiping Up
69859	Swiping Right
54952	Thumb Up
111737	Stop Sign
82191	Swiping Right
93929	Stop Sign
60829	Swiping Up
90028	Swiping Right
11204	Swiping Down
7862	Stop Sign
31678	Swiping Left
127309	Swiping Right
57757	Swiping Left
123146	Swiping Left
131747	Stop Sign
73555	Swiping Down
88920	Swiping Up
9717	Thumb Up
130055	Swiping Left
109966	Swiping Up
54443	Swiping Down
28843	Swiping Down
75375	Swiping Right
90357	Swiping Left
145649	Swiping Left
61140	Swiping Down
72880	Swiping Up
63943	No gesture
32204	Thumb Up
73371	Swiping Down
76186	Swiping Right
75747	Swiping Left
87775	Stop Sign
41960	Thumb Up
